35187016,24310,5,20160917133839,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
17205568,24310,5,20160917105211,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
72349382,24310,5,20160916003923,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
87698223,24310,3,20160913191204,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
818660,24310,5,20160910175734,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
93725065,24310,5,20160908222431,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
59611164,24310,5,20160907172552,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
52254811,24310,3,20160904161242,09,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
17520849,24310,5,20160827150729,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
17654786,24310,5,20160827115936,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
5225945,24310,4,20160823153909,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
76980540,24310,4,20160819120248,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
19071956,24310,4,20160819112427,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
66730179,24310,3,20160819094644,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
73457524,24310,5,20160818152154,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
366604,24310,5,20160818081508,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
39814107,24310,5,20160817173823,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
39032539,24310,5,20160817145308,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
34378097,24310,4,20160816111808,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
65279491,24310,5,20160815091747,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
75876939,24310,5,20160812093422,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
213278,24310,4,20160811195756,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
93498717,24310,5,20160811150212,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
35150574,24310,5,20160811092407,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
46093114,24310,5,20160811092325,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
80722288,24310,5,20160809003444,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
84496470,24310,5,20160808221606,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
72937838,24310,5,20160805124419,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
62548872,24310,4,20160804150943,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
61453320,24310,5,20160802150906,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
46997401,24310,5,20160801052756,08,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
66629418,24310,5,20160726150341,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
70816697,24310,5,20160726122831,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
54637180,24310,5,20160725163753,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
84008478,24310,5,20160724124102,07,1455,1367,77,11,云冈石窟,山西省大同市城西约16公里的武周山南麓
